,node,in_degree_centrality,out_degree_centrality,eigenvector_centrality,betweenness_centrality,closeness_centrality,pagerank
2225,2151711230,0.0007308,0.0007308,0.0,0.0029465,0.0002323,0.0004326
2226,2151711237,0.0007308,0.0007308,0.0,0.0007614,0.0002332,0.0002983
2227,2151711242,0.0002436,0.0002436,0.0,0.0,0.0002313,0.0001348
2228,2151711248,0.0007308,0.0007308,0.0,0.0024342,0.0002347,0.0004046
2229,2151711253,0.0002436,0.0002436,0.0,0.0,0.0002255,0.0001643
2230,2151711257,0.0002436,0.0002436,0.0,0.0,0.0002271,0.0001496
2231,2151711258,0.0007308,0.0007308,0.0,0.0115702,0.0002383,0.0002473
2232,2151711260,0.0002436,0.0002436,0.0,0.0,0.0002249,0.0001447
2233,2151711263,0.0007308,0.0007308,0.0,0.0215525,0.0002299,0.0003379
2234,2151711264,0.0007308,0.0007308,0.0,0.0223681,0.0002326,0.0003059
2235,2151711265,0.0007308,0.0007308,0.0,0.0227796,0.0002362,0.000428
2236,2178477022,0.0002436,0.0002436,0.0,0.0,0.0002143,9.22e-05
2237,2178477031,0.0007308,0.0007308,0.0,0.0004872,0.0002162,0.0003073
2238,2178477032,0.0002436,0.0002436,0.0,0.0,0.000212,0.0001474
2239,2178477043,0.0004872,0.0004872,0.0,0.0004872,0.0002154,0.0002466
2240,2229031021,0.0009744,0.0007308,0.0,0.0059671,0.0002253,0.0007602
2241,2229031065,0.0007308,0.0007308,0.0,0.0005723,0.0002317,0.0002847
2242,2229031067,0.0007308,0.0007308,0.0,0.0007613,0.0002334,0.0002703
2243,2229031159,0.0007308,0.0007308,0.0,0.0024646,0.0002549,0.0002112
2244,2229031163,0.0007308,0.0007308,0.0,0.0016545,0.0002558,0.0002035
2245,2305178285,0.0007308,0.0007308,0.0,0.0035928,0.000267,0.0002372
2246,2305178286,0.0007308,0.0007308,0.0,0.0055322,0.0002687,0.0002716
2247,2305178289,0.0002436,0.0002436,0.0,0.0,0.0002813,0.0001266
2248,2305178290,0.0007308,0.0007308,0.0,0.0058674,0.0002852,0.0001945
2249,2305178291,0.0007308,0.0007308,0.0,0.0068292,0.0002862,0.0002213
2250,2305178292,0.0007308,0.0007308,0.0,0.0049067,0.0002815,0.0002453
2251,2305178293,0.0002436,0.0002436,0.0,0.0,0.0002889,7.2e-05
2252,2305178294,0.0007308,0.0007308,0.0,0.0191709,0.0002917,0.0001803
2253,2305178298,0.0004872,0.0004872,0.0,0.0212794,0.0002842,0.0003231
2254,2317210363,0.0007308,0.0007308,0.0,0.0022694,0.0002396,0.0002828
2255,2317210364,0.0007308,0.0007308,0.0,0.0017128,0.0002362,0.0002034
2256,2317210367,0.0002436,0.0002436,0.0,0.0,0.0002332,9.29e-05
2257,2317210368,0.0007308,0.0007308,0.0,0.0015194,0.0002431,0.0002257
2258,2317210369,0.0007308,0.0007308,0.0,0.0009743,0.0002427,0.0003332
2259,2317210370,0.0002436,0.0002436,0.0,0.0,0.0002404,0.0001232
2260,2317210372,0.0002436,0.0002436,0.0,0.0,0.0002377,0.0002262
2261,2317210374,0.0007308,0.0007308,0.0,0.0155277,0.0002417,0.0002744
2262,2317210375,0.0007308,0.0007308,0.0,0.0174803,0.0002454,0.0002467
2263,2317210376,0.0007308,0.0007308,0.0,0.0027821,0.000243,0.0001763
2264,2317210377,0.0007308,0.0007308,0.0,0.0007127,0.0002517,0.0004365
2265,2317210378,0.0002436,0.0002436,0.0,0.0,0.0002398,0.0001379
2266,2317210380,0.0004872,0.0004872,0.0,0.0007532,0.0002463,0.0002595
2267,2317210381,0.0004872,0.0004872,0.0,0.00093,0.0002458,0.00011
2268,2317210382,0.0002436,0.0002436,0.0,0.0,0.0002414,6.62e-05
2269,2324434977,0.0004872,0.0004872,0.0,0.0031299,0.0002355,0.0002228
2270,2415507968,0.0002436,0.0002436,0.0,0.0,0.000218,0.0001245
2271,2456377137,0.0004872,0.0004872,0.0,0.0003453,0.0002215,0.000287
2272,2456377138,0.0004872,0.0004872,0.0,0.0012119,0.0002214,0.0003257
2273,2456377140,0.0004872,0.0002436,0.0,0.0044832,0.0002252,0.0001379
2274,2456377145,0.0004872,0.0004872,0.0,0.0073341,0.0002245,0.000411
2275,2456380174,0.0004872,0.0004872,0.0,0.0022832,0.000227,0.0002517
2276,2461202189,0.0002436,0.0002436,0.0,0.0,0.0002196,0.0001823
2277,2461210041,0.0004872,0.0004872,0.0,0.0041642,0.0002318,0.0001645
2278,2461217309,0.0002436,0.0002436,0.0,0.0,0.0002364,0.0001042
2279,2461217313,0.0007308,0.0007308,0.0,0.0062054,0.0002358,0.0002801
2280,2461217315,0.0009744,0.0009744,0.0,0.0029099,0.0002378,0.0003476
2281,2461226099,0.0007308,0.0007308,0.0,0.0069289,0.0002367,0.0002625
2282,2461226110,0.0007308,0.0007308,0.0,0.0016407,0.0002365,0.0002662
2283,2461256631,0.0002436,0.0002436,0.0,0.0,0.0002286,0.0001408
2284,2461256632,0.0004872,0.0004872,0.0,0.0041746,0.0002325,0.0001936
2285,2461256635,0.0007308,0.0007308,0.0,0.0010617,0.0003009,0.0002867
2286,2461256636,0.0007308,0.0007308,0.0,0.0364592,0.0003021,0.0001282
2287,2461256638,0.0007308,0.0007308,0.0,0.0004874,0.0002313,0.0003319
2288,2461256639,0.0007308,0.0007308,0.0,0.0348817,0.0003001,0.0002583
2289,2461259284,0.0007308,0.0007308,0.0,0.0104953,0.0002545,0.0002131
2290,2461277039,0.0007308,0.0007308,0.0,0.0011911,0.0002862,0.0002437
2291,2461277040,0.0007308,0.0004872,0.0,0.0253144,0.0002759,0.0002203
2292,2461277041,0.0004872,0.0004872,0.0,0.0178635,0.0002985,0.0001481
2293,2461277043,0.0007308,0.0007308,0.0,0.0011558,0.0002869,0.0002962
2294,2461277044,0.0007308,0.0007308,0.0,0.0851822,0.0003225,0.0001591
2295,2461277049,0.0007308,0.0007308,0.0,0.0003787,0.0002828,0.000395
2296,2461277050,0.0007308,0.0007308,0.0,0.0003536,0.0002841,0.0002516
2297,2461277051,0.0007308,0.0007308,0.0,0.0019478,0.0002633,0.0005937
2298,2461277054,0.0004872,0.0004872,0.0,0.0031306,0.0002762,0.0005299
2299,2461277055,0.0004872,0.0004872,0.0,0.0064772,0.0003018,0.0002678
2300,2461277057,0.0007308,0.0007308,0.0,0.0022173,0.000303,0.0002581
2301,2461277060,0.0004872,0.0004872,0.0,0.0078708,0.0002921,0.0001519
2302,2461277062,0.0002436,0.0002436,0.0,0.0,0.0002857,0.0001179
2303,2461277066,0.0007308,0.0007308,0.0,0.0007074,0.0002856,0.0002159
2304,2461277068,0.0007308,0.0007308,0.0,0.0008864,0.0002852,0.0001874
2305,2461277070,0.0007308,0.0007308,0.0,0.0154271,0.0003109,0.0002636
2306,2461277071,0.0002436,0.0002436,0.0,0.0,0.0003225,0.0001075
2307,2461277073,0.0004872,0.0004872,0.0,0.014425,0.0002857,0.0001523
2308,2461277077,0.0007308,0.0007308,0.0,0.0,0.0003076,0.0003691
2309,2461277080,0.0007308,0.0007308,0.0,0.0015297,0.0002925,0.0002224
2310,2461277081,0.0007308,0.0007308,0.0,0.0002363,0.0002837,0.0002519
2311,2461282783,0.0002436,0.0002436,0.0,0.0,0.0002965,0.0001484
2312,2461282784,0.0007308,0.0007308,0.0,0.0093468,0.0003015,0.0002165
2313,2461282787,0.0007308,0.0007308,0.0,0.0061715,0.0002979,0.0002163
2314,2461282788,0.0007308,0.0007308,0.0,0.0357952,0.0002958,0.0001827
2315,2461282789,0.0007308,0.0007308,0.0,0.0168553,0.0003181,0.0004689
2316,2461282790,0.0007308,0.0007308,0.0,0.0248072,0.0003016,9.09e-05
2317,2461282793,0.0007308,0.0007308,0.0,0.0031501,0.0002957,0.0002448
2318,2461282794,0.0007308,0.0007308,0.0,0.0026946,0.0002967,0.0002883
2319,2461282795,0.0007308,0.0007308,0.0,0.0017046,0.0002946,0.0002149
2320,2461282801,0.0007308,0.0007308,0.0,0.0168896,0.0002975,0.0002593
2321,2461282802,0.0007308,0.0007308,0.0,0.0061515,0.0002992,0.0003214
2322,2461282803,0.0007308,0.0007308,0.0,0.0,0.0002792,0.0002558
2323,2461282804,0.0007308,0.0007308,0.0,0.0037937,0.000321,0.0003298
2324,2461298210,0.0007308,0.0007308,0.0,0.0058742,0.0003099,0.0002509
2325,2461298212,0.0007308,0.0007308,0.0,5.24e-05,0.0002994,0.0003012
2326,2461298213,0.0004872,0.0004872,0.0,0.0016186,0.0003026,0.0002618
2327,2461298215,0.0007308,0.0007308,0.0,0.0022986,0.0003046,0.000351
2328,2461360960,0.0002436,0.0004872,0.0,0.0076923,0.0002881,5.16e-05
2329,2461361000,0.0004872,0.0004872,0.0,0.000707,0.000277,0.0001215
2330,2461361006,0.0007308,0.0007308,0.0,0.1935442,0.0003031,0.0001798
2331,2461361023,0.0007308,0.0007308,0.0,0.0004872,0.0002955,0.0002345
2332,2461361052,0.0007308,0.0007308,0.0,0.0003652,0.0002799,0.0002851
2333,2462506615,0.0007308,0.0007308,0.0,0.0015992,0.0002068,0.0003133
2334,2479726430,0.0007308,0.0007308,0.0,0.1582166,0.0003176,0.0002901
2335,2479726438,0.0007308,0.0007308,0.0,0.024817,0.0002828,0.0002326
2336,2479726439,0.0007308,0.0007308,0.0,0.0059428,0.0003026,0.0001939
2337,2479726441,0.0007308,0.0007308,0.0,0.000966,0.0002999,0.0001873
2338,2479726446,0.0007308,0.0007308,0.0,0.000939,0.000299,0.0002882
2339,2479726448,0.0002436,0.0002436,0.0,0.0,0.0002963,7.24e-05
2340,2479726451,0.0002436,0.0002436,0.0,0.0,0.000293,0.0001125
2341,2479726458,0.0007308,0.0007308,0.0,0.0009742,0.000288,0.0003301
2342,2479726463,0.0007308,0.0007308,0.0,0.0110589,0.0003007,0.0002194
2343,2479728613,0.0002436,0.0002436,0.0,0.0,0.0003199,5.23e-05
2344,2479728614,0.0007308,0.0007308,0.0,0.0049386,0.0003266,0.0001735
2345,2479728616,0.0007308,0.0007308,0.0,0.0626999,0.0003296,0.0001961
2346,2479728618,0.0007308,0.0007308,0.0,0.0085667,0.0003364,0.00029
2347,2479728619,0.0007308,0.0007308,0.0,0.0015437,0.0003273,0.0001485
2348,2479728620,0.0007308,0.0007308,0.0,0.0012082,0.0003272,0.000416
2349,2479728621,0.0002436,0.0002436,0.0,0.0,0.0003235,0.0001123
2350,2479728624,0.0007308,0.0007308,0.0,8.92e-05,0.0003272,0.0002555
2351,2479734125,0.0007308,0.0007308,0.0,0.0862822,0.0003248,0.0002074
2352,2479734127,0.0007308,0.0007308,0.0,0.0427616,0.000306,0.0002264
2353,2479734136,0.0007308,0.0007308,0.0,0.0004834,0.0003004,0.000232
2354,2479734138,0.0004872,0.0004872,0.0,0.005681,0.000301,0.0002162
2355,2479734140,0.0007308,0.0007308,0.0,0.0415315,0.0003057,0.0002869
2356,2479734144,0.0007308,0.0007308,0.0,0.0073517,0.0002839,0.0002166
2357,2479734150,0.0004872,0.0004872,0.0,0.0047421,0.0003074,0.0002168
2358,2479734152,0.0007308,0.0007308,0.0,0.0125646,0.000292,0.0003145
2359,2479734159,0.0009744,0.0009744,0.0,0.033213,0.0003008,0.0002792
2360,2479734166,0.0007308,0.0007308,0.0,0.0020392,0.0002957,0.0002453
2361,2479734172,0.0007308,0.0007308,0.0,0.0014523,0.0003,0.0002645
2362,2479734174,0.0009744,0.0009744,0.0,0.0087252,0.000286,0.0003277
2363,2479745891,0.0007308,0.0007308,0.0,0.0350312,0.000259,0.000294
2364,2479745892,0.0007308,0.0007308,0.0,0.0020556,0.0002224,0.0001989
2365,2479745893,0.0007308,0.0007308,0.0,0.0443397,0.0003061,0.0001868
2366,2479745895,0.0007308,0.0007308,0.0,0.0367569,0.0002686,0.0002038
2367,2479745897,0.0007308,0.0007308,0.0,0.0371945,0.0002723,0.0001941
2368,2479745899,0.0007308,0.0007308,0.0,0.0007896,0.0003079,0.0001661
2369,2479811187,0.0007308,0.0007308,0.0,0.0009512,0.0001822,0.0002921
2370,2479811196,0.0007308,0.0007308,0.0,0.0026945,0.0001862,0.0003367
2371,2479811211,0.0007308,0.0007308,0.0,0.0011004,0.0001833,0.0003245
2372,2479811212,0.0002436,0.0002436,0.0,0.0,0.000183,0.0002047
2373,2479811218,0.0007308,0.0007308,0.0,0.0120056,0.000189,0.0002119
2374,2479811223,0.0007308,0.0007308,0.0,0.0184491,0.0001889,0.0002176
2375,2479811225,0.0007308,0.0007308,0.0,0.0010023,0.0001844,0.0002284
2376,2479811232,0.0007308,0.0007308,0.0,0.0003724,0.0001795,0.000217
2377,2505538367,0.0004872,0.0007308,0.0,0.0557373,0.0002945,0.0001501
2378,2505538368,0.0007308,0.0007308,0.0,0.0758489,0.0003212,0.0002074
2379,2505538370,0.0002436,0.0002436,0.0,0.0,0.0002873,8.64e-05
2380,2505538372,0.0007308,0.0007308,0.0,0.0016012,0.0003167,0.0002278
2381,2505538373,0.0007308,0.0007308,0.0,0.0183239,0.0002899,0.000201
2382,2505538375,0.0007308,0.0007308,0.0,0.0031554,0.000318,0.0002036
2383,2505538376,0.0007308,0.0004872,0.0,0.006547,0.0002995,0.0002442
2384,2505538377,0.0002436,0.0004872,0.0,0.0050133,0.0002937,0.0001729
2385,2505538378,0.0007308,0.0007308,0.0,0.0087054,0.0003158,0.0002064
2386,2505538380,0.0007308,0.0007308,0.0,0.0013223,0.0002701,0.0003907
2387,2505538381,0.0007308,0.0007308,0.0,0.012786,0.0002895,0.0002152
2388,2505538382,0.0002436,0.0002436,0.0,0.0,0.000283,0.0001394
2389,2505538384,0.0004872,0.0007308,0.0,0.0053692,0.0002972,0.0002038
2390,2505538385,0.0007308,0.0004872,0.0,0.0089565,0.0002877,0.0001651
2391,2505538388,0.0007308,0.0007308,0.0,0.017496,0.0002844,0.0003171
2392,2505538389,0.0004872,0.0007308,0.0,0.0005574,0.0002195,0.00027
2393,2505538391,0.0007308,0.0007308,0.0,0.0004872,0.0002898,0.0002474
2394,2536602676,0.0007308,0.0007308,0.0,0.0064486,0.0001986,0.0002677
2395,2536602679,0.0007308,0.0007308,0.0,0.0067279,0.0002031,0.0002478
2396,2536602681,0.0007308,0.0007308,0.0,0.0033132,0.0002092,0.0003533
2397,2536602682,0.0007308,0.0007308,0.0,0.0009743,0.0002075,0.0002938
2398,2536602685,0.0002436,0.0002436,0.0,0.0,0.000206,9.87e-05
2399,2536602688,0.0009744,0.0009744,0.0,0.0016982,0.0001985,0.0003241
2400,2536602689,0.0007308,0.0007308,0.0,0.0007257,0.0001971,0.0003507
2401,2536602694,0.0007308,0.0007308,0.0,0.0007293,0.0001944,0.0002564
2402,2536602696,0.0002436,0.0002436,0.0,0.0,0.0001939,5.66e-05
2403,2536602697,0.0004872,0.0004872,0.0,0.0031501,0.0001923,0.0001657
2404,2536602723,0.0009744,0.0009744,0.0,0.0091315,0.0002044,0.0004927
2405,2536602726,0.0002436,0.0002436,0.0,0.0,0.0002036,5.9e-05
2406,2536602737,0.0002436,0.0002436,0.0,0.0,0.0002013,0.0001179
2407,2536602745,0.0009744,0.0009744,0.0,0.0024748,0.0001997,0.0003658
2408,2536602761,0.0002436,0.0002436,0.0,0.0,0.0001977,6.79e-05
2409,2536602795,0.0007308,0.0007308,0.0,0.0017163,0.0002001,0.0003767
2410,2536602797,0.0007308,0.0007308,0.0,0.0035534,0.0002046,0.0003763
2411,2536602811,0.0007308,0.0007308,0.0,0.0157105,0.0002128,0.0003451
2412,2536602813,0.0007308,0.0007308,0.0,0.0054751,0.0002075,0.0002116
2413,2536602856,0.0002436,0.0002436,0.0,0.0,0.000189,4.98e-05
2414,2539716865,0.0002436,0.0002436,0.0,0.0,0.0002112,0.0001028
2415,2599825962,0.0004872,0.0004872,0.0,0.0064456,0.0002417,0.0001881
2416,2599825964,0.0002436,0.0002436,0.0,0.0,0.0002376,0.0001956
2417,2599825966,0.0007308,0.0007308,0.0,0.0057442,0.0002429,0.0004691
2418,2599825968,0.0002436,0.0002436,0.0,0.0,0.0002437,8.79e-05
2419,2599825970,0.0007308,0.0007308,0.0,0.1682306,0.0002467,0.000329
2420,2629314516,0.0004872,0.0004872,0.0,0.0021762,0.0002637,0.0001239
2421,2629314519,0.0007308,0.0007308,0.0,0.061264,0.0002868,0.0002239
2422,2629314522,0.0002436,0.0002436,0.0,0.0,0.0002575,0.0001143
2423,2629314526,0.0009744,0.0009744,0.0,0.0009824,0.0002643,0.0003583
2424,2629314527,0.0002436,0.0002436,0.0,0.0,0.0002776,0.0001319
2425,2629314531,0.0007308,0.0007308,0.0,0.0410501,0.0003013,0.0002628
2426,2629314534,0.0007308,0.0007308,0.0,0.0336943,0.0002989,0.0002221
2427,2629314536,0.0007308,0.0007308,0.0,0.0004872,0.0002636,0.0002861
2428,2629314537,0.0007308,0.0007308,0.0,0.0361736,0.0003066,0.0002335
2429,2629314540,0.0007308,0.0007308,0.0,0.0027427,0.0002636,0.0002088
2430,2629314544,0.0002436,0.0002436,0.0,0.0,0.0002566,8.57e-05
2431,2629314545,0.0004872,0.0004872,0.0,0.0043546,0.0002816,0.0002605
2432,2629314547,0.0007308,0.0007308,0.0,0.0023715,0.0002639,0.0002654
2433,2629314548,0.0007308,0.0007308,0.0,0.0077804,0.000265,0.0002969
2434,2629314553,0.0002436,0.0002436,0.0,0.0,0.0002627,0.0001273
2435,2629314567,0.0009744,0.0009744,0.0,0.0013353,0.0002636,0.0003475
2436,2629314569,0.0002436,0.0002436,0.0,0.0,0.0002488,0.0001517
2437,2629314578,0.0007308,0.0007308,0.0,0.0043923,0.0002716,0.0001814
2438,2629314586,0.0002436,0.0002436,0.0,0.0,0.0002565,0.0001703
2439,2629314587,0.0002436,0.0002436,0.0,0.0,0.0002744,0.0002019
2440,2629314588,0.0007308,0.0007308,0.0,0.0009523,0.0002689,0.0002106
2441,2629314589,0.0002436,0.0002436,0.0,0.0,0.0002624,6.74e-05
2442,2629314602,0.0002436,0.0002436,0.0,0.0,0.0002948,0.0001455
2443,2629314605,0.0007308,0.0007308,0.0,0.0010047,0.000266,0.0002191
2444,2629314606,0.0007308,0.0007308,0.0,0.0022755,0.0002703,0.0002141
2445,2629326012,0.0007308,0.0007308,0.0,0.0042813,0.0002534,0.000277
2446,2629326038,0.0007308,0.0007308,0.0,0.0042086,0.0002722,0.0003222
2447,2629326114,0.0004872,0.0004872,0.0,0.0004872,0.0002479,0.0002302
2448,2630712966,0.0007308,0.0007308,0.0,0.0037818,0.0003025,0.0002173
2449,2630712971,0.0007308,0.0007308,0.0,0.0004874,0.0002573,0.0002883
2450,2630712973,0.0007308,0.0007308,0.0,0.0019371,0.0002611,0.0004384
2451,2630712976,0.0004872,0.0004872,0.0,0.000155,0.00023,0.0001964
2452,2630712977,0.0007308,0.0007308,0.0,0.0301714,0.0002284,0.0002898
2453,2630712978,0.0007308,0.0007308,0.0,0.0009743,0.0002156,0.0003977
2454,2630712980,0.0007308,0.0007308,0.0,0.0044412,0.0002031,0.0004752
2455,2630712982,0.0002436,0.0002436,0.0,0.0,0.0002164,9.31e-05
2456,2630712984,0.0007308,0.0007308,0.0,0.0335165,0.0002458,0.0001727
2457,2630712985,0.0009744,0.0009744,0.0,0.0071693,0.0003016,0.0003241
2458,2630712988,0.0004872,0.0004872,0.0,0.0,0.0002553,0.0002301
2459,2630712989,0.0002436,0.0002436,0.0,0.0,0.0002665,0.0001091
2460,2630712990,0.0009744,0.0009744,0.0,0.0140327,0.0002617,0.0003639
2461,2630712991,0.0009744,0.0009744,0.0,0.0130744,0.0002596,0.0003583
2462,2630712992,0.0007308,0.0007308,0.0,0.0019478,0.000276,0.000423
2463,2630712993,0.0007308,0.0007308,0.0,0.0329084,0.0002441,0.0002003
2464,2630712994,0.0002436,0.0002436,0.0,0.0,0.0002606,6.78e-05
2465,2630712995,0.0002436,0.0002436,0.0,0.0,0.000213,0.0001731
2466,2630712998,0.0002436,0.0002436,0.0,0.0,0.0002046,0.0001601
2467,2630713004,0.0007308,0.0007308,0.0,0.0042747,0.0003096,0.0001976
2468,2630713005,0.0007308,0.0007308,0.0,0.0095054,0.0003033,0.0003302
2469,2630713006,0.0007308,0.0007308,0.0,0.0187566,0.0002686,0.0003063
2470,2630713008,0.0007308,0.0007308,0.0,0.0019478,0.000218,0.0003564
2471,2630713010,0.0002436,0.0002436,0.0,0.0,0.0002974,0.0001494
2472,2630713011,0.0004872,0.0004872,0.0,0.0009671,0.0002591,0.0001254
2473,2630713012,0.0007308,0.0007308,0.0,0.0016502,0.000207,0.0003732
2474,2630713014,0.0007308,0.0007308,0.0,0.0030019,0.0003007,0.0003234
2475,2630713015,0.0007308,0.0007308,0.0,0.0008536,0.0002015,0.0003958
2476,2630713016,0.0007308,0.0007308,0.0,0.0242031,0.0002482,0.0001579
2477,2630713017,0.0007308,0.0007308,0.0,0.0035183,0.0001983,0.0001804
2478,2630713018,0.0007308,0.0007308,0.0,2.9e-05,0.0002459,0.000205
2479,2630713020,0.0002436,0.0002436,0.0,0.0,0.0002097,0.0002435
2480,2630713021,0.0004872,0.0004872,0.0,0.0004872,0.0002786,0.0002253
2481,2630713022,0.0007308,0.0007308,0.0,0.0081819,0.0002899,0.0002635
2482,2630713025,0.0004872,0.0004872,0.0,9.49e-05,0.0002323,0.0001904
2483,2630713028,0.0007308,0.0007308,0.0,0.0026648,0.0002987,0.0002191
2484,2630713029,0.0007308,0.0007308,0.0,0.0070216,0.0002058,0.0003406
2485,2630713031,0.0002436,0.0002436,0.0,0.0,0.0002483,0.0003039
2486,2630713036,0.0007308,0.0007308,0.0,0.0040663,0.0003096,0.0002257
2487,2630713037,0.0002436,0.0002436,0.0,0.0,0.0002203,0.0001857
2488,2630713038,0.0002436,0.0002436,0.0,0.0,0.0002995,0.0001207
2489,2630713040,0.0007308,0.0007308,0.0,0.0099105,0.000304,0.0002427
2490,2630713041,0.0002436,0.0002436,0.0,0.0,0.0002693,0.0001827
2491,2630713042,0.0007308,0.0007308,0.0,0.060273,0.000307,0.0002259
2492,2630713046,0.0007308,0.0007308,0.0,0.0191625,0.000314,0.0002691
2493,2630713050,0.0002436,0.0002436,0.0,0.0,0.000294,0.0001453
2494,2630713051,0.0002436,0.0002436,0.0,0.0,0.0002142,8.46e-05
2495,2630713055,0.0002436,0.0002436,0.0,0.0,0.0002574,9.62e-05
2496,2630713056,0.0007308,0.0007308,0.0,0.0010891,0.0001961,0.0002373
2497,2630713059,0.0007308,0.0007308,0.0,0.0288013,0.000223,0.0002964
2498,2630713060,0.0007308,0.0007308,0.0,0.0049355,0.0003045,0.0002554
2499,2651722282,0.0007308,0.0007308,0.0,0.0001356,0.0001931,0.0003158
2500,2651722285,0.0002436,0.0002436,0.0,0.0,0.0001915,0.0002863
2501,2651722300,0.0004872,0.0004872,0.0,0.0005089,0.0002,0.000305
2502,2651722309,0.0007308,0.0007308,0.0,0.0004872,0.0001943,0.0002854
2503,2651722769,0.0002436,0.0002436,0.0,0.0,0.0002139,0.0001872
2504,2651722770,0.0007308,0.0007308,0.0,0.011391,0.0002216,0.0003572
2505,2655127225,0.0004872,0.0004872,0.0,0.0240874,0.000256,0.0001853
2506,2655127234,0.0002436,0.0002436,0.0,0.0,0.0002218,9.91e-05
2507,2655127267,0.0007308,0.0007308,0.0,0.0052388,0.0002527,0.0002636
2508,2655127276,0.0007308,0.0007308,0.0,0.0009743,0.0002233,0.0002277
2509,2655127292,0.0007308,0.0007308,0.0,0.0269312,0.0002617,0.0001569
2510,2655127293,0.0007308,0.0007308,0.0,0.006811,0.0002554,0.0003216
2511,2655127305,0.0004872,0.0004872,0.0,0.0012662,0.0002285,0.0001995
2512,2655127308,0.0007308,0.0007308,0.0,0.0003867,0.0002564,0.0002281
2513,2655127322,0.0007308,0.0007308,0.0,0.0024043,0.0002657,0.0002159
2514,2655127330,0.0007308,0.0007308,0.0,0.0025615,0.0002647,0.0002866
2515,2655127345,0.0007308,0.0007308,0.0,0.0063488,0.000226,0.0002864
2516,2655127383,0.0002436,0.0002436,0.0,0.0,0.0002228,5.74e-05
2517,2655127389,0.0004872,0.0004872,0.0,0.0237101,0.0002643,0.0001636
2518,2655127395,0.0002436,0.0002436,0.0,0.0,0.0002466,0.0001529
2519,2655127398,0.0007308,0.0007308,0.0,0.011155,0.0002485,0.0002334
2520,2664366270,0.0002436,0.0002436,0.0,0.0,0.0001924,0.000149
2521,2664366275,0.0004872,0.0004872,0.0,0.0,0.0002007,0.0001342
2522,2664366281,0.0002436,0.0002436,0.0,0.0,0.0001988,8.79e-05
2523,2664366300,0.0002436,0.0002436,0.0,0.0,0.000229,7.89e-05
2524,2664366305,0.0007308,0.0007308,0.0,0.0063279,0.000195,0.000306
2525,2664366335,0.0007308,0.0007308,0.0,0.000554,0.0002001,0.0002117
2526,2664366355,0.0007308,0.0007308,0.0,0.0011073,0.0002023,0.0002573
2527,2664366478,0.0002436,0.0002436,0.0,0.0,0.0002065,0.0002052
2528,2664366506,0.0002436,0.0002436,0.0,0.0,0.000207,6.2e-05
2529,2668373035,0.0004872,0.0004872,0.0,0.0044401,0.0003247,9.99e-05
2530,2668373041,0.0004872,0.0004872,0.0,0.0042581,0.0003258,0.000167
2531,2703988006,0.0002436,0.0002436,0.0,0.0,0.0002854,7.33e-05
2532,2703988009,0.0004872,0.0004872,0.0,0.0027581,0.0002723,0.0003806
2533,2703988015,0.0004872,0.0002436,0.0,0.0022371,0.0002767,0.0001758
2534,2703988018,0.0004872,0.0004872,0.0,0.0146396,0.0002933,0.0001557
2535,2703988019,0.0004872,0.0002436,0.0,0.0050133,0.0002961,0.0001605
2536,2703988020,0.0007308,0.0007308,0.0,0.0089959,0.0003076,0.0002569
2537,2703988023,0.0004872,0.0004872,0.0,0.0070151,0.0003061,0.0002601
2538,2703988024,0.0004872,0.0004872,0.0,0.0023583,0.0002945,0.0001655
2539,2703988025,0.0007308,0.0007308,0.0,0.1912589,0.0003086,0.0002743
2540,2703988028,0.0004872,0.0004872,0.0,0.0065087,0.0003047,0.0001475
2541,2703988030,0.0007308,0.0007308,0.0,0.0657041,0.0003108,0.0001904
2542,2703988031,0.0007308,0.0007308,0.0,0.0633099,0.0003115,0.0003174
2543,2703988034,0.0009744,0.0009744,0.0,0.0640293,0.0003139,0.0003745
2544,2703988035,0.0009744,0.0009744,0.0,0.1326739,0.0003124,0.0003172
2545,2703988038,0.0007308,0.0007308,0.0,0.0078034,0.0003061,0.0002525
2546,2703988039,0.0004872,0.0004872,0.0,0.0840247,0.0003133,0.0001013
2547,2703988040,0.0004872,0.0004872,0.0,0.0659578,0.0003125,0.0002419
2548,2703988043,0.0004872,0.0004872,0.0,0.0659264,0.0003151,0.0001783
2549,2703988044,0.0007308,0.0007308,0.0,0.0733247,0.0003106,0.0003452
2550,2703988045,0.0007308,0.0007308,0.0,0.0033034,0.0003003,0.0001654
2551,2703988046,0.0007308,0.0007308,0.0,0.0733029,0.0003101,0.0001838
2552,2703988047,0.0007308,0.0007308,0.0,0.004637,0.0003,0.0002831
2553,2703988052,0.0002436,0.0002436,0.0,0.0,0.0002999,0.0002353
2554,2703988053,0.0007308,0.0007308,0.0,0.0053992,0.0002951,0.0003321
2555,2703994432,0.0002436,0.0002436,0.0,0.0,0.0002923,0.0001496
2556,2703994435,0.0007308,0.0007308,0.0,0.0341259,0.000298,0.0002993
2557,2703994436,0.0007308,0.0007308,0.0,0.0009749,0.0002932,0.0002997
2558,2703994437,0.0007308,0.0007308,0.0,0.001184,0.0002932,0.0002865
2559,2703994439,0.0007308,0.0007308,0.0,0.0004879,0.0002853,0.0002736
2560,2703994988,0.0007308,0.0007308,0.0,0.0014804,0.0002952,0.000506
2561,2703994990,0.0002436,0.0002436,0.0,0.0,0.0002884,0.0002366
